gene_id,SRX033480,SRX033488,SRX033481,SRX033489,SRX033482,SRX033472,SRX033473,SRX033474,SRX033475,SRX033491
16236,1,9,3,9,9,4,6,6,4,5
16237,1,1,2,3,3,4,4,3,2,0
16238,0,0,0,0,0,0,0,0,0,0
16239,8,5,3,12,4,7,8,7,4,19
16240,0,0,3,0,0,0,0,0,0,0
16241,0,1,0,1,0,0,0,0,0,0
16242,0,0,0,0,0,0,0,0,0,0
16243,0,0,0,0,0,0,0,0,0,0
16244,0,0,0,0,0,1,0,0,0,0
16245,233,497,205,542,208,202,297,128,227,539
16246,8,6,3,5,1,0,2,0,1,0
16247,11,22,12,33,11,24,23,17,18,22
16248,0,0,0,0,0,1,0,0,0,0
16249,0,0,0,0,0,0,1,0,0,0
16250,0,0,0,0,0,0,0,0,0,0
16251,5,34,12,42,12,25,4,12,14,79
16252,0,0,0,0,0,0,0,0,0,0
16253,7,19,6,27,7,16,21,22,17,41
16254,17,66,24,92,33,58,70,49,46,79
16255,46,101,48,118,45,78,79,55,45,118
16256,12,54,23,42,11,13,12,11,14,36
16257,0,0,0,0,0,0,0,0,0,0
16258,0,2,3,2,1,0,1,1,1,0
16259,0,0,0,0,0,0,0,0,0,0
16260,0,0,0,0,0,0,0,0,0,0
16261,40,155,44,152,39,86,86,59,54,143
16262,11,6,9,15,4,28,42,28,23,11
16263,0,1,0,1,0,0,0,0,0,0
16264,0,0,0,0,0,0,0,0,0,0
16265,57,141,62,159,96,112,105,91,102,181
16266,0,0,0,0,0,0,0,0,0,1
16267,0,0,0,0,0,0,0,0,0,0
16268,215,391,160,374,194,198,279,241,177,466
16269,1,2,3,2,0,1,1,1,0,3
16270,4,7,1,3,2,2,1,7,5,9
16271,0,0,0,0,0,0,0,0,0,0
16272,0,0,0,0,0,0,0,0,0,0
16273,0,0,0,0,0,0,1,0,0,0
16274,0,0,0,0,0,0,0,0,0,0
16275,0,0,0,0,0,0,2,0,0,1
16276,0,0,0,0,0,0,0,0,0,0
16277,0,0,0,0,0,0,0,0,0,0
16278,0,0,0,0,0,0,0,0,0,0
16279,0,0,0,0,0,0,0,0,0,0
16280,0,0,0,0,0,0,0,0,0,0
16281,1,0,1,0,0,0,0,0,0,0
16282,0,0,0,0,0,0,0,0,0,0
16283,19,20,18,35,32,37,38,29,30,36
16284,1361,2361,1008,2615,1225,2867,3220,2587,1897,3901
16285,3,2,0,0,0,0,1,0,2,0
16286,0,0,0,0,0,0,0,0,0,0
16287,19,24,8,17,10,5,20,16,28,34
16288,3,2,0,1,1,0,0,0,0,0
16289,0,0,0,0,0,0,0,0,0,0
16290,0,0,0,0,0,0,0,0,0,0
16291,41,160,44,160,64,110,117,107,80,194
16292,0,0,0,0,1,0,0,2,0,2
16293,0,0,0,0,0,0,0,0,0,0
16294,694,1371,458,1131,501,883,1003,1088,882,1420
16295,5,15,4,16,7,14,13,10,14,31
16296,45,134,25,89,30,74,86,59,59,127
16297,736,1698,710,1863,787,1333,1493,1209,1145,2338
16298,306,395,341,824,510,1302,1537,1108,712,855
16299,0,0,0,0,0,0,0,0,0,0
16300,0,0,0,0,0,0,0,0,0,0
16301,0,0,0,0,0,0,0,0,0,0
16302,0,0,0,0,0,0,0,0,0,0
16303,1,2,3,1,3,2,4,4,0,5
16304,0,0,0,0,0,0,0,0,0,0
16305,54,130,35,132,44,76,79,65,46,124
16306,1,6,4,3,7,6,9,4,2,12
16307,0,0,0,0,0,0,0,0,0,0
16308,0,0,0,0,0,0,0,0,0,0
16309,0,0,0,0,0,0,0,0,0,0
16310,0,0,0,0,0,0,0,0,0,0
16311,3,4,0,5,3,0,2,5,0,5
16312,0,2,0,3,0,2,3,1,0,1
16313,366,710,261,598,371,674,802,789,551,971
16314,0,0,0,1,0,0,0,0,0,0
16315,103,173,90,192,93,96,122,97,125,205
16316,0,0,0,0,0,0,0,0,0,0
16317,1249,1921,1098,2377,1197,1199,1453,1051,1429,2808
16318,0,0,0,0,0,0,0,0,0,0
16319,4,14,6,21,7,7,6,9,9,26
16320,0,0,1,2,0,1,0,0,0,0
16321,0,0,0,0,0,0,0,0,0,0
16322,16,31,12,45,22,48,42,29,42,44
16323,0,0,0,0,0,0,0,0,0,0
16324,16,34,10,39,15,29,40,22,20,49
16325,196,225,148,296,152,258,279,268,228,256
16326,0,1,1,2,0,3,0,0,1,2
16327,0,0,0,0,0,0,0,0,0,0
16328,0,1,0,1,0,0,0,0,2,2
16329,7,15,3,6,10,4,6,6,7,10
16330,0,0,0,0,0,0,0,0,0,0
16331,4,7,3,9,2,3,11,3,6,10
16332,61,142,53,144,56,143,173,101,85,204
16333,1,6,6,5,1,4,4,1,3,6
16334,1938,3487,1696,4096,1912,2728,3377,2544,2493,4383
16335,0,1,0,0,2,5,0,0,0,1
16336,822,1634,663,1755,667,1162,1128,968,874,1568
16337,1056,1965,1054,2091,947,1460,1552,1086,1242,2270
16338,0,0,0,0,0,0,0,0,0,0
16339,0,0,0,0,0,0,0,0,0,0
16340,0,0,0,0,0,0,0,0,0,0
16341,0,0,0,0,0,0,0,0,0,0
16342,83,164,61,179,60,138,175,104,98,218
16343,10,15,5,13,6,9,22,21,9,21
16344,0,0,0,0,0,0,0,0,0,0
16345,3,2,3,6,2,3,9,2,4,5
16346,1,3,3,0,2,1,0,2,0,3
16347,0,0,0,0,0,0,0,0,0,0
16348,0,0,0,0,0,0,0,0,0,0
16349,3650,8142,3599,8679,4156,4740,5707,4155,4453,9327
16350,0,0,0,0,0,0,0,0,0,0
16351,20,47,14,42,19,7,15,9,17,41
16352,0,0,0,0,0,0,0,0,0,0
16353,429,914,303,883,378,387,484,337,397,896
16354,0,0,0,0,0,0,0,0,0,0
16355,0,0,0,0,0,0,0,0,0,0
16356,0,0,0,0,0,0,0,0,0,0
16357,0,0,0,0,0,0,0,0,0,0
16358,0,0,0,0,0,0,0,0,0,0
16359,1,0,0,0,0,0,0,0,0,0
16360,0,0,1,1,0,0,0,0,0,0
16361,0,0,0,0,0,0,0,0,0,0
16362,0,0,0,0,0,0,0,0,0,0
16363,5,3,7,1,2,1,0,1,5,4
16364,294,769,297,714,361,492,517,445,427,1048
16365,0,0,0,0,0,0,0,0,0,0
16366,28,68,20,66,30,51,62,54,49,85
16367,14,56,24,43,12,14,17,18,15,58
16368,0,0,0,0,0,0,0,0,0,0
16369,11,34,21,42,31,20,21,14,22,51
16370,0,0,0,1,0,0,1,0,0,0
16371,103,72,59,92,54,50,72,74,43,106
16372,27,62,17,66,34,18,32,13,8,53
16373,0,0,0,0,0,0,0,0,0,0
16374,0,0,0,0,0,0,0,0,0,0
16375,0,0,0,0,0,0,0,0,0,0
16376,0,1,3,2,0,2,3,2,7,8
16377,0,0,0,0,0,0,0,0,0,0
16378,5,13,4,15,4,10,12,10,8,16
16379,2,2,2,5,0,0,0,0,0,0
16380,0,0,0,0,0,0,0,0,0,0
16381,0,0,0,0,0,0,0,0,0,0
16382,3,0,0,2,0,1,1,0,0,1
16383,0,0,0,0,0,1,0,0,0,0
16384,0,1,0,0,0,1,0,1,0,1
16385,17,35,11,35,19,27,23,23,9,28
16386,50,94,39,129,56,52,53,33,59,122
16387,2419,4987,2201,4980,2158,2770,2954,2214,2483,5260
16388,0,0,2,2,0,0,1,0,4,6
16389,0,0,0,0,0,0,0,0,0,0
16390,0,0,0,0,0,0,0,0,0,0
16391,1,3,10,9,4,3,7,3,1,7
16392,0,1,0,1,0,0,0,1,0,2
16393,464,1003,333,1026,411,507,678,537,520,1095
16394,79,164,56,156,57,36,61,44,61,144
16395,1242,2572,1194,2770,1311,1803,2216,1549,1544,2787
16396,4,4,4,3,4,4,4,3,3,3
16397,78,127,91,173,97,121,160,128,115,109
16398,0,0,0,0,0,0,0,0,0,0
16399,0,0,0,0,0,0,1,0,0,1
16400,55,130,68,146,69,67,70,43,44,156
16401,0,0,0,0,0,0,0,0,0,0
16402,0,0,0,0,0,0,0,0,0,0
16403,9,14,2,26,9,24,27,9,21,38
16404,521,810,419,827,465,427,511,367,467,994
16405,30,51,42,47,30,39,45,29,28,51
16406,219,484,293,516,294,532,674,442,415,691
16407,0,0,0,1,0,2,0,0,0,1
16408,11,3,4,6,6,2,2,8,2,8
16409,97,175,83,180,96,114,98,91,99,226
16410,0,0,0,0,0,0,0,0,0,0
16411,0,1,0,2,0,2,1,2,10,14
16412,0,0,0,0,0,0,0,0,0,0
16413,0,0,0,0,0,0,0,0,0,0
16414,0,0,0,0,0,0,0,0,0,0
16415,2,9,5,5,5,17,6,15,12,8
16416,0,0,0,0,0,0,0,0,2,0
16417,0,0,0,0,0,0,0,0,0,0
16418,6,4,4,6,4,8,1,4,2,5
16419,0,0,0,0,0,0,0,0,0,0
16420,0,0,0,0,0,0,0,0,0,0
16421,5,5,2,5,1,4,5,6,2,5
16422,0,0,0,0,0,0,0,0,0,0
16423,17,25,24,27,16,29,41,28,24,55
16424,0,0,0,0,0,0,0,0,1,0
16425,0,1,1,1,2,0,0,0,0,2
16426,0,0,0,0,0,0,0,0,0,0
16427,0,0,0,0,0,0,0,0,0,0
16428,0,0,0,0,0,0,0,0,0,0
16429,39,114,20,94,40,94,81,101,56,114
16430,0,1,0,0,0,1,1,1,1,2
16431,0,0,0,0,0,0,0,0,0,0
16432,0,0,0,0,0,0,0,0,0,0
16433,353,714,308,670,284,329,370,328,316,713
16434,3,0,0,2,1,2,2,2,2,2
16435,959,1584,851,2025,912,1396,1407,1068,987,3039
16436,52,71,45,73,41,114,89,114,75,128
16437,0,0,0,0,0,0,0,0,0,0
16438,1,0,0,0,0,0,0,0,0,0
16439,0,0,0,0,0,0,0,0,0,0
16440,275,614,254,568,227,259,405,304,321,605
16441,6,28,8,35,8,14,27,24,23,43
16442,7,18,3,16,15,1,3,6,5,24
16443,0,0,0,0,0,0,0,0,0,0
16444,0,0,0,0,0,0,0,0,0,0
16445,75,115,101,185,118,181,109,123,123,236
16446,35,80,50,83,39,17,26,14,30,84
16447,0,0,0,0,0,0,0,0,0,0
16448,19,22,30,30,16,36,22,21,27,46
16449,0,0,0,0,0,0,0,0,0,0
16450,13,26,4,24,10,31,26,26,19,26
16451,0,0,0,0,0,0,0,0,0,0
16452,0,0,0,0,0,0,0,0,0,0
16453,0,0,0,0,0,0,0,0,0,0
16454,60,112,47,92,43,86,88,95,58,114
16455,465,763,427,866,473,574,632,490,487,855
16456,807,1568,827,1815,973,852,1149,718,700,1808
16457,0,0,0,0,0,0,0,0,0,0
16458,0,0,0,0,0,0,0,0,0,0
16459,0,0,0,0,0,0,1,0,0,0
16460,0,0,4,0,0,1,1,0,1,1
16461,10,19,14,29,14,21,19,22,18,27
16462,3,3,1,1,1,2,2,0,10,0
16463,16,27,3,25,10,2,8,11,6,11
16464,0,0,0,0,0,0,2,0,0,0
16465,0,0,0,0,0,0,0,0,0,0
16466,0,0,0,0,0,0,0,0,0,0
16467,0,2,0,1,1,1,0,0,0,1
16468,0,0,0,0,0,0,0,0,0,0
16469,0,0,0,0,0,0,0,0,0,0
16470,0,0,0,0,0,0,0,0,0,0
16471,0,0,0,0,0,0,0,0,0,0
16472,0,0,0,0,0,0,0,0,0,0
16473,0,0,0,0,0,0,0,0,0,0
16474,0,0,0,0,0,0,0,0,0,0
16475,417,806,379,830,411,1124,1026,916,729,1054
16476,0,0,0,0,0,0,0,0,0,0
16477,49,173,66,205,70,163,199,190,112,244
16478,0,0,0,0,0,0,0,0,0,0
16479,104,160,109,222,97,132,164,77,142,171
16480,0,0,0,0,0,0,0,0,0,0
16481,83,238,57,191,77,178,186,141,128,273
16482,10,33,23,40,18,29,22,14,18,59
16483,0,0,0,0,2,0,0,0,0,0
16484,62,92,65,122,57,29,62,47,73,119
16485,0,0,0,0,0,0,0,0,0,0
16486,0,0,0,0,0,0,0,0,0,0
16487,1683,3198,1579,3312,1489,2073,2458,1914,1732,3538
16488,5,2,0,3,1,1,0,4,2,8
16489,0,0,0,0,0,0,0,0,0,0
16490,8,20,5,21,13,12,19,25,22,22
16491,2,3,1,3,9,1,2,2,2,5
16492,0,0,0,0,0,0,0,0,0,0
16493,0,0,0,0,0,0,0,0,0,0
16494,2,9,2,3,2,0,1,3,2,9
16495,2,1,0,4,0,6,8,1,4,7
16496,0,0,0,0,0,0,0,0,0,0
16497,0,0,0,0,0,0,0,0,0,0
16498,0,0,0,0,0,0,0,0,0,0
16499,0,0,0,0,0,0,0,0,0,0
16500,349,1019,294,951,353,817,1066,758,675,1224
16501,92,224,112,239,126,148,170,133,148,207
16502,419,986,345,992,331,598,663,532,462,1213
16503,95,191,65,198,72,76,93,92,122,225
16504,0,0,0,0,0,0,0,0,0,0
16505,0,0,0,0,0,0,0,0,0,0
16506,0,0,0,0,0,0,0,0,0,0
16507,569,999,455,999,498,310,430,341,444,1175
16508,0,0,0,0,0,0,0,0,0,0
16509,100,176,91,239,92,228,236,214,184,291
16510,0,0,0,0,0,0,0,0,0,0
16511,0,0,0,0,0,0,0,0,0,0
16512,0,0,0,0,0,0,0,0,0,1
16513,1,6,3,7,7,3,2,0,3,15
16514,3,11,4,12,2,6,9,4,3,20
16515,0,0,0,0,0,0,0,0,0,0
16516,25,32,6,50,19,23,24,13,23,53
16517,0,0,0,0,0,0,0,0,0,0
16518,0,0,0,0,0,0,0,0,0,0
16519,0,0,0,0,0,0,0,0,1,0
16520,694,1457,555,1270,598,496,662,562,571,1209
16521,0,0,0,0,0,0,0,0,0,0
16522,28,58,17,35,13,14,22,5,25,44
16523,0,0,0,0,0,0,0,0,0,0
16524,0,0,0,0,0,0,0,0,0,0
16525,0,0,0,0,0,0,0,0,0,0
16526,0,0,0,0,0,0,0,0,0,0
16527,0,0,0,0,0,0,0,0,0,0
16528,3,6,3,9,4,14,16,4,9,11
16529,1,1,1,2,0,0,1,0,0,1
16530,0,0,0,0,0,0,0,0,0,0
16531,226,420,205,422,215,351,341,295,289,442
16532,8,18,18,20,18,7,20,15,11,49
16533,0,0,0,0,0,0,0,0,0,0
16534,0,0,0,0,0,0,0,0,0,0
16535,0,0,0,1,0,5,1,0,1,4
16536,0,0,0,0,0,0,0,0,0,0
16537,7,23,6,25,3,3,5,3,4,18
16538,0,0,0,0,0,0,0,0,0,0
16539,120,350,128,382,180,137,190,119,172,344
16540,0,0,0,0,0,0,0,0,0,0
16541,18,59,22,71,30,47,55,65,60,130
16542,0,0,0,0,0,0,0,0,0,0
16543,55,111,48,139,49,28,53,32,87,128
16544,14,14,8,24,3,10,11,13,4,18
16545,0,1,0,0,0,3,0,0,1,0
16546,74,183,71,197,102,209,237,167,144,276
16547,0,0,0,0,0,0,0,0,0,0
16548,825,1608,669,1790,743,845,964,670,693,2057
16549,0,0,0,0,0,0,0,0,0,0
16550,0,0,0,0,0,0,0,0,0,0
16551,1,2,0,1,0,0,3,0,0,0
16552,138,295,118,291,142,202,195,177,186,322
16553,0,0,0,0,0,0,0,0,0,0
16554,0,0,0,0,0,1,0,0,0,0
16555,0,0,0,0,0,0,0,0,0,0
16556,0,0,0,0,0,0,0,0,0,0
16557,32,117,42,121,53,146,152,153,103,153
16558,76,133,58,148,50,25,49,24,31,72
16559,0,0,0,0,0,0,0,0,0,0
16560,33,60,44,56,41,88,99,54,75,109
16561,0,0,0,0,0,0,0,0,0,0
16562,0,0,0,0,0,0,0,0,0,0
16563,0,0,0,0,0,0,0,0,0,0
16564,1,4,0,2,2,3,1,0,1,3
16565,0,0,0,0,0,0,0,0,0,0
16566,1209,2361,990,2269,981,918,1214,1023,1134,2362
16567,0,0,0,0,0,0,1,0,0,0
16568,484,1061,514,1137,598,670,1137,614,576,978
16569,0,0,0,0,0,0,0,0,0,0
16570,0,0,0,0,0,0,0,0,0,0
16571,0,0,0,0,0,0,0,0,0,0
16572,0,0,1,0,0,0,0,0,0,0
16573,0,0,0,0,0,0,0,0,0,0
16574,0,0,0,0,0,0,0,0,0,0
16575,0,0,0,0,0,0,0,0,0,0
16576,0,0,0,0,0,0,0,0,0,0
16577,0,0,0,2,0,0,0,0,0,1
16578,1,2,7,0,1,16,17,12,7,18
16579,11,14,2,23,8,9,17,12,2,12
16580,121,244,87,198,98,160,192,188,146,302
16581,0,0,0,0,0,0,0,0,0,0
16582,0,0,0,1,0,0,1,0,0,1
16583,0,0,0,0,0,0,0,0,0,0
16584,1,1,0,0,0,2,0,1,1,0
16585,6,13,10,8,13,3,6,3,6,12
16586,0,0,0,0,0,0,0,0,0,0
16587,42,90,40,86,29,40,54,41,54,109
16588,1,2,1,5,9,0,0,0,0,0
16589,0,0,0,0,0,0,1,1,0,3
16590,0,0,0,1,0,0,0,0,1,0
16591,0,0,0,0,0,0,0,0,0,0
16592,0,0,0,0,0,0,0,0,0,0
16593,0,0,0,0,0,0,0,0,0,0
16594,0,0,0,0,0,0,0,1,0,0
16595,148,270,121,249,135,97,130,84,145,267
16596,0,0,2,0,0,0,1,2,0,2
16597,0,0,0,0,0,0,0,0,0,0
16598,0,0,0,0,0,0,0,0,0,0
16599,218,556,207,538,233,226,300,213,209,510
16600,0,2,0,0,0,0,0,0,0,2
16601,0,0,0,0,0,0,0,0,0,0
16602,942,1704,742,1928,941,1338,1414,1144,984,2234
16603,0,0,0,3,1,0,1,1,1,1
16604,4,10,4,7,7,9,7,4,4,11
16605,865,1935,804,1823,840,1222,1576,1164,1007,2077
16606,2,7,2,3,4,1,2,0,5,2
16607,0,0,0,0,0,0,0,0,0,0
16608,7,17,10,22,6,5,5,4,7,18
16609,279,646,244,669,302,315,378,342,280,520
16610,1913,3379,1429,3219,1587,1866,2450,1804,2117,3962
16611,0,0,0,0,0,0,0,0,0,0
16612,0,1,0,1,0,0,0,1,0,1
16613,68,157,59,153,56,98,141,114,106,190
16614,0,0,0,0,0,0,0,0,0,0
16615,1,1,1,1,1,1,1,2,1,0
16616,0,0,0,0,0,0,0,0,0,0
16617,240,235,149,304,198,81,131,76,170,320
16618,0,0,0,0,0,0,0,0,0,0
16619,0,0,0,0,0,0,0,0,0,0
16620,0,3,0,6,10,16,4,6,3,9
16621,0,0,0,0,0,0,0,0,0,0
16622,0,0,0,2,1,2,0,1,5,1
16623,384,898,375,1052,468,656,752,520,514,1186
16624,1,1,0,1,0,1,2,2,1,1
16625,11,13,16,26,11,32,29,22,20,37
16626,0,0,0,0,0,0,1,2,0,1
16627,504,1069,401,1175,506,760,780,613,589,1436
16628,0,0,1,0,0,0,1,0,0,0
16629,17,48,24,38,28,34,30,42,50,56
16630,18,88,23,37,10,34,20,28,22,43
16631,0,0,0,0,0,0,0,0,0,0
16632,42,99,38,133,39,76,91,68,52,101
16633,2,2,1,1,0,1,0,1,1,1
16634,3251,7271,2964,6488,3426,3478,4193,3549,3655,7332
16635,74,145,55,153,97,91,131,58,72,169
16636,1,0,0,5,0,1,1,0,3,2
16637,100,142,60,152,82,88,86,101,46,156
16638,1,0,0,0,1,0,0,0,1,1
16639,0,0,0,0,0,0,0,0,0,0
16640,453,1198,345,1021,388,645,753,568,487,976
16641,0,0,0,0,0,0,0,0,0,0
16642,11,13,9,24,20,23,24,13,19,37
16643,3,11,12,10,2,8,13,6,11,23
16644,5,8,5,6,0,2,6,3,4,16
16645,0,0,2,0,1,0,0,0,0,1
16646,749,1091,731,1362,658,839,924,764,803,974
16647,0,0,0,0,0,0,0,0,0,0
16648,137,326,160,341,209,111,168,78,155,397
16649,0,0,0,0,0,0,0,0,0,0
16650,0,0,0,0,0,0,0,0,0,0
16651,2,5,2,4,0,2,1,2,4,2
16652,0,0,0,0,0,0,0,0,0,0
16653,0,0,0,0,0,0,0,0,0,0
16654,0,0,0,0,0,0,0,0,0,0
16655,0,0,0,0,0,0,0,0,0,0
16656,184,356,204,447,182,295,375,174,247,507
16657,0,0,0,0,0,0,1,0,0,0
16658,78,199,61,220,67,92,82,68,70,199
16659,169,332,116,327,125,146,151,168,148,430
16660,0,0,0,0,0,0,0,0,0,0
16661,31,55,42,54,21,30,45,45,36,67
16662,0,0,0,0,0,0,0,0,0,0
16663,1,5,4,7,5,1,1,1,1,5
16664,5,17,6,16,11,9,6,7,12,14
16665,0,0,0,0,0,0,0,0,0,0
16666,0,0,0,0,0,0,0,0,0,0
16667,0,0,0,0,0,0,0,0,0,0
16668,0,0,0,0,0,0,0,0,0,0
16669,1,0,0,0,3,1,2,0,3,1
16670,0,0,0,0,0,0,0,0,0,0
16671,0,0,0,0,0,0,0,0,0,0
16672,0,0,0,0,0,0,0,0,0,0
16673,0,0,0,0,0,0,0,0,0,0
16674,0,0,0,0,0,0,0,0,0,0
16675,706,1781,678,1806,652,1072,1292,957,945,1805
16676,0,0,0,1,0,0,0,0,1,1
16677,0,0,0,0,0,0,0,0,0,0
16678,0,1,0,0,0,1,0,1,0,2
16679,17,35,19,38,20,14,19,9,18,33
16680,5,19,9,9,12,16,26,31,10,32
16681,0,0,0,0,0,0,0,0,0,0
16682,0,0,0,0,0,0,0,0,0,0
16683,0,0,0,0,0,0,0,0,0,0
16684,1,6,2,12,10,3,14,5,12,15
16685,0,0,0,0,0,0,0,0,0,0
16686,0,0,0,0,0,0,0,0,0,0
16687,0,2,1,3,0,0,6,2,2,2
16688,0,0,0,0,0,0,0,0,0,0
16689,0,0,0,0,0,0,0,0,0,0
16690,0,0,0,0,0,0,0,0,0,0
16691,2017,4203,1623,4013,1728,1521,1878,1577,1788,3932
16692,0,0,0,0,0,0,0,0,0,0
16693,0,0,0,1,0,1,0,0,1,0
16694,0,0,0,0,0,0,0,0,0,0
16695,0,0,0,0,0,0,0,0,0,0
16696,51,96,39,107,46,101,86,63,57,139
16697,48,152,52,174,76,98,104,92,116,138
16698,0,0,0,0,0,0,0,0,0,0
16699,123,108,114,169,99,130,146,140,145,171
16700,19,48,10,58,24,42,50,52,46,62
16701,0,0,0,0,0,0,0,0,0,0
16702,0,0,0,0,0,0,0,0,0,0
16703,489,1031,468,1097,543,572,699,508,552,980
16704,732,1202,625,1269,667,1255,1369,1069,1061,1583
16705,0,0,0,1,1,0,0,0,0,0
16706,0,0,0,0,0,0,0,0,0,0
16707,19,14,15,13,16,36,37,45,11,41
16708,11,41,17,41,27,17,21,18,14,22
16709,0,0,0,0,0,0,0,0,0,0
16710,685,1580,735,1666,660,816,1134,922,770,1668
16711,11,37,14,31,30,22,27,16,21,56
16712,0,3,3,1,0,0,1,0,1,4
16713,11,19,4,14,9,9,8,12,11,12
16714,9,9,8,20,14,4,10,13,11,24
16715,0,0,0,0,0,0,0,0,0,0
16716,3,9,10,12,3,3,3,1,1,6
16717,101,137,91,207,78,229,269,266,191,247
16718,0,0,0,0,0,0,0,0,0,0
16719,0,0,0,0,0,0,0,0,0,1
16720,2,0,0,0,0,1,1,3,0,3
16721,0,0,0,0,0,0,0,0,0,0
16722,0,0,0,0,0,0,0,0,0,0
16723,3,5,5,7,3,5,11,1,7,7
16724,0,0,0,0,0,0,0,0,0,0
16725,93,173,77,215,90,248,223,168,208,484
16726,0,0,0,0,0,0,0,0,0,0
16727,12,46,11,30,14,28,47,41,19,43
16728,0,0,0,0,0,0,0,0,0,2
16729,0,0,0,0,0,0,0,0,0,0
16730,0,0,0,0,0,0,0,0,0,0
16731,0,0,0,0,0,0,0,0,0,0
16732,1076,1912,1067,1979,972,1214,1490,1197,1500,2723
16733,0,2,2,1,0,3,0,3,2,4
16734,0,0,0,0,0,0,0,0,0,0
16735,0,0,0,0,0,0,0,0,0,0
16736,183,325,199,469,189,250,291,211,160,578
16737,0,0,0,0,0,0,0,0,0,0
16738,1,0,0,1,1,0,0,0,0,0
16739,0,0,0,0,0,0,0,0,0,0
16740,0,0,0,0,0,0,0,0,0,0
16741,1,6,10,8,2,4,3,2,5,8
16742,0,0,0,0,0,0,0,0,0,0
16743,32,70,23,73,36,90,102,78,63,96
16744,355,991,329,979,333,845,1090,777,602,1155
16745,16,38,15,38,17,23,38,25,19,35
16746,0,0,0,0,0,0,0,0,0,0
16747,0,0,0,0,0,0,0,0,0,0
16748,0,2,0,0,1,0,2,0,1,2
16749,249,500,297,584,247,227,316,221,224,514
16750,0,0,0,0,0,0,0,0,0,0
16751,11,35,13,31,13,36,40,23,29,30
16752,0,0,0,0,0,0,0,0,0,0
16753,13,37,17,36,24,22,26,17,19,38
16754,324,631,317,636,387,662,698,687,445,741
16755,0,0,0,0,0,0,0,0,0,0
16756,4,7,3,10,6,4,8,4,4,9
16757,0,0,0,0,0,0,0,0,0,0
16758,0,1,0,0,0,0,0,0,0,0
16759,338,454,276,426,280,624,772,841,559,635
16760,0,0,0,0,0,0,0,0,0,0
16761,0,0,0,1,0,0,0,0,0,0
16762,3,13,6,21,13,3,5,4,12,22
16763,0,0,0,0,0,0,0,0,0,0
16764,0,0,0,0,0,0,0,0,0,0
16765,0,0,0,0,0,0,0,0,0,0
16766,0,0,0,0,0,0,0,0,0,0
16767,0,0,0,0,0,0,0,0,0,0
16768,0,0,0,0,0,0,0,0,0,0
16769,3,4,4,3,0,2,1,1,0,1
16770,0,0,0,0,0,0,0,0,0,0
16771,0,6,1,0,1,0,1,0,1,3
16772,77,210,69,165,76,81,83,94,86,252
16773,0,0,0,0,0,0,0,0,0,0
16774,9,25,25,27,10,17,16,5,17,29
16775,706,1291,574,1535,707,878,960,764,766,1639
16776,0,0,0,0,0,0,0,0,0,0
16777,0,0,0,0,0,0,0,0,0,0
16778,0,0,0,0,0,0,0,0,0,0
16779,67,65,57,62,38,48,51,31,54,66
16780,0,0,0,0,0,0,0,0,0,0
16781,0,0,0,0,0,0,0,0,0,0
16782,0,0,0,0,0,0,0,0,2,0
16783,0,0,0,0,0,0,0,0,0,0
16784,499,1094,634,1293,581,329,624,337,609,1225
16785,0,0,0,0,0,0,0,0,0,0
16786,0,0,0,0,0,0,0,0,0,0
16787,0,0,0,0,0,0,0,0,0,0
16788,0,0,0,0,0,0,0,0,0,0
16789,0,0,0,0,0,0,0,0,0,0
16790,0,0,0,0,0,0,0,0,0,0
16791,0,0,0,0,0,0,0,0,0,0
16792,0,0,0,0,0,0,0,0,0,0
16793,0,0,0,0,0,0,0,0,0,0
16794,0,0,0,0,0,0,0,0,0,0
16795,309,1042,307,957,323,516,561,395,369,999
16796,0,0,0,0,0,0,0,0,0,0
16797,168,286,217,431,207,219,245,113,245,378
16798,134,178,123,198,94,156,160,127,129,176
16799,0,0,0,0,0,0,0,0,0,0
16800,0,0,0,0,0,0,0,0,0,0
16801,0,0,0,0,0,0,0,0,0,0
16802,0,0,1,1,1,1,2,1,2,3
16803,0,0,0,0,0,0,0,0,0,0
16804,0,0,0,0,0,0,0,0,0,1
16805,0,0,0,0,0,0,1,0,0,0
16806,3,4,7,7,1,6,10,4,1,9
16807,0,0,0,0,0,0,0,0,0,0
16808,0,0,0,0,0,0,0,0,0,0
16809,0,0,0,0,0,0,0,0,0,0
16810,0,0,0,0,0,0,0,0,0,0
16811,12,38,27,42,26,48,46,43,37,87
16812,2,13,3,14,5,2,7,4,2,5
16813,35,86,32,73,26,38,43,59,38,81
16814,0,0,0,0,0,0,0,0,0,0
16815,0,0,0,0,1,1,1,1,0,0
16816,0,0,0,0,0,0,0,0,0,0
16817,0,0,0,0,0,0,0,0,0,0
16818,0,0,0,0,0,0,0,0,0,0
16819,87,207,87,259,127,243,219,189,176,289
16820,0,0,0,0,0,0,0,0,0,0
16821,0,0,0,0,0,0,0,0,0,0
16822,0,0,0,0,0,0,0,0,0,0
16823,0,0,0,0,0,0,0,0,0,0
16824,0,0,0,0,0,0,0,0,0,0
16825,69,157,55,119,77,82,146,93,102,214
16826,0,0,0,0,0,0,0,0,0,0
16827,0,0,0,0,0,1,0,0,0,0
16828,15,9,5,25,10,13,4,10,9,40
16829,147,245,140,265,126,165,203,128,146,273
16830,32,54,10,69,18,26,36,35,39,82
16831,0,0,0,0,0,0,0,0,1,0
